[2025-11-07T04:50:13.846949] LAT:12.971099, LON:79.155084, ALT:312.2, SPD:1.08, SAT:6, BAT:3.9, RSSI:-47
[2025-11-07T04:22:57.096930] LAT:12.97209, LON:79.151833, ALT:308.3, SPD:0.94, SAT:6, BAT:3.705, RSSI:-60
[2025-11-07T04:22:55.627652] LAT:12.968922, LON:79.156289, ALT:308.1, SPD:1.71, SAT:7, BAT:3.707, RSSI:-63
[2025-11-07T04:22:55.083991] LAT:12.972095, LON:79.151825, ALT:310.2, SPD:1.3, SAT:8, BAT:3.705, RSSI:-63
[2025-11-07T04:22:53.615022] LAT:12.968922, LON:79.156299, ALT:305.2, SPD:0.79, SAT:6, BAT:3.708, RSSI:-46
[2025-11-07T04:22:53.070350] LAT:12.972097, LON:79.151815, ALT:306.1, SPD:0.68, SAT:5, BAT:3.706, RSSI:-59
[2025-11-07T04:22:51.598794] LAT:12.968926, LON:79.156309, ALT:305.3, SPD:1.33, SAT:7, BAT:3.708, RSSI:-51
[2025-11-07T04:22:51.055180] LAT:12.972095, LON:79.151805, ALT:310.7, SPD:1.58, SAT:6, BAT:3.706, RSSI:-60
[2025-11-07T04:22:49.583768] LAT:12.968929, LON:79.156318, ALT:314.4, SPD:1.97, SAT:7, BAT:3.708, RSSI:-60
[2025-11-07T04:22:49.040870] LAT:12.972091, LON:79.151796, ALT:305.6, SPD:2.27, SAT:9, BAT:3.706, RSSI:-55
[2025-11-07T04:22:47.570990] LAT:12.968936, LON:79.156326, ALT:305.1, SPD:0.8, SAT:8, BAT:3.708, RSSI:-63
[2025-11-07T04:22:47.028302] LAT:12.972084, LON:79.151789, ALT:312.1, SPD:1.21, SAT:6, BAT:3.706, RSSI:-68
[2025-11-07T04:22:45.558162] LAT:12.968945, LON:79.15633, ALT:310.6, SPD:2.32, SAT:6, BAT:3.709, RSSI:-71
[2025-11-07T04:22:45.019386] LAT:12.97208, LON:79.151779, ALT:307.0, SPD:1.57, SAT:5, BAT:3.707, RSSI:-59
[2025-11-07T04:22:43.546563] LAT:12.968954, LON:79.156332, ALT:307.7, SPD:0.97, SAT:5, BAT:3.709, RSSI:-68
[2025-11-07T04:22:43.007775] LAT:12.97208, LON:79.151769, ALT:306.5, SPD:1.7, SAT:9, BAT:3.707, RSSI:-53
[2025-11-07T04:22:41.535061] LAT:12.968963, LON:79.156338, ALT:306.4, SPD:1.96, SAT:6, BAT:3.709, RSSI:-48
[2025-11-07T04:22:40.997191] LAT:12.972077, LON:79.15176, ALT:307.4, SPD:1.34, SAT:8, BAT:3.707, RSSI:-54
[2025-11-07T04:22:39.522650] LAT:12.968972, LON:79.156341, ALT:313.1, SPD:1.1, SAT:5, BAT:3.709, RSSI:-46
[2025-11-07T04:22:38.983834] LAT:12.972078, LON:79.15175, ALT:311.0, SPD:1.19, SAT:6, BAT:3.707, RSSI:-70
[2025-11-07T04:22:37.508625] LAT:12.968982, LON:79.156341, ALT:306.1, SPD:2.1, SAT:6, BAT:3.709, RSSI:-75
[2025-11-07T04:22:36.970650] LAT:12.972081, LON:79.15174, ALT:314.0, SPD:1.64, SAT:5, BAT:3.707, RSSI:-68
[2025-11-07T04:22:35.490841] LAT:12.968992, LON:79.15634, ALT:311.1, SPD:1.44, SAT:5, BAT:3.709, RSSI:-58
[2025-11-07T04:22:34.959944] LAT:12.97208, LON:79.15173, ALT:314.2, SPD:2.3, SAT:5, BAT:3.708, RSSI:-66
[2025-11-07T04:22:33.478460] LAT:12.969002, LON:79.156338, ALT:307.6, SPD:1.74, SAT:5, BAT:3.71, RSSI:-54
[2025-11-07T04:22:32.945526] LAT:12.972082, LON:79.151721, ALT:314.4, SPD:1.89, SAT:7, BAT:3.708, RSSI:-50
[2025-11-07T04:22:31.463574] LAT:12.969012, LON:79.15634, ALT:309.8, SPD:1.83, SAT:6, BAT:3.71, RSSI:-53
[2025-11-07T04:22:30.934163] LAT:12.972083, LON:79.151711, ALT:311.2, SPD:0.92, SAT:6, BAT:3.708, RSSI:-72
[2025-11-07T04:22:29.448844] LAT:12.96902, LON:79.156345, ALT:309.8, SPD:1.93, SAT:9, BAT:3.71, RSSI:-71
[2025-11-07T04:22:28.919106] LAT:12.972089, LON:79.151702, ALT:309.8, SPD:1.4, SAT:6, BAT:3.708, RSSI:-57
[2025-11-07T04:22:27.436970] LAT:12.969026, LON:79.156353, ALT:311.0, SPD:0.59, SAT:7, BAT:3.71, RSSI:-74
[2025-11-07T04:22:26.903845] LAT:12.972091, LON:79.151693, ALT:307.7, SPD:1.67, SAT:6, BAT:3.708, RSSI:-50
[2025-11-07T04:22:25.424792] LAT:12.969031, LON:79.156362, ALT:309.1, SPD:0.69, SAT:5, BAT:3.711, RSSI:-75
[2025-11-07T04:22:24.891344] LAT:12.972089, LON:79.151683, ALT:307.5, SPD:0.96, SAT:5, BAT:3.709, RSSI:-70
[2025-11-07T04:22:23.402057] LAT:12.969035, LON:79.156371, ALT:309.0, SPD:0.58, SAT:9, BAT:3.711, RSSI:-69
[2025-11-07T04:22:22.879700] LAT:12.972089, LON:79.151673, ALT:305.8, SPD:0.61, SAT:5, BAT:3.709, RSSI:-74
[2025-11-07T04:22:21.392352] LAT:12.969042, LON:79.156378, ALT:305.4, SPD:1.19, SAT:8, BAT:3.711, RSSI:-49
[2025-11-07T04:22:20.867273] LAT:12.972089, LON:79.151663, ALT:311.3, SPD:2.11, SAT:7, BAT:3.709, RSSI:-74
[2025-11-07T04:22:19.376874] LAT:12.969044, LON:79.156388, ALT:311.6, SPD:1.36, SAT:9, BAT:3.711, RSSI:-73
[2025-11-07T04:22:18.855447] LAT:12.972092, LON:79.151653, ALT:310.6, SPD:2.09, SAT:7, BAT:3.709, RSSI:-65
[2025-11-07T04:22:17.362508] LAT:12.969049, LON:79.156397, ALT:306.7, SPD:1.12, SAT:7, BAT:3.712, RSSI:-54
[2025-11-07T04:22:16.844787] LAT:12.97209, LON:79.151644, ALT:311.0, SPD:1.22, SAT:9, BAT:3.71, RSSI:-66
[2025-11-07T04:22:15.346132] LAT:12.969054, LON:79.156405, ALT:309.0, SPD:2.45, SAT:6, BAT:3.712, RSSI:-73
[2025-11-07T04:22:14.832473] LAT:12.972092, LON:79.151634, ALT:308.7, SPD:2.25, SAT:5, BAT:3.71, RSSI:-48
[2025-11-07T04:22:13.336860] LAT:12.969055, LON:79.156415, ALT:309.7, SPD:1.36, SAT:8, BAT:3.712, RSSI:-70
[2025-11-07T04:22:12.819241] LAT:12.972096, LON:79.151625, ALT:313.1, SPD:1.34, SAT:5, BAT:3.71, RSSI:-74
[2025-11-07T04:22:11.325707] LAT:12.96906, LON:79.156424, ALT:310.3, SPD:1.6, SAT:9, BAT:3.712, RSSI:-72
[2025-11-07T04:22:10.804930] LAT:12.9721, LON:79.151616, ALT:314.2, SPD:1.54, SAT:5, BAT:3.71, RSSI:-51
[2025-11-07T04:22:09.309054] LAT:12.969063, LON:79.156434, ALT:307.2, SPD:0.68, SAT:5, BAT:3.713, RSSI:-75
[2025-11-07T04:22:08.795575] LAT:12.972105, LON:79.151607, ALT:305.3, SPD:2.5, SAT:5, BAT:3.71, RSSI:-70
[2025-11-07T04:22:07.296386] LAT:12.969068, LON:79.156443, ALT:309.1, SPD:2.46, SAT:9, BAT:3.713, RSSI:-65
[2025-11-07T04:22:06.775374] LAT:12.972113, LON:79.151601, ALT:312.8, SPD:1.13, SAT:5, BAT:3.711, RSSI:-54
[2025-11-07T04:22:05.281021] LAT:12.969074, LON:79.156451, ALT:306.9, SPD:1.18, SAT:9, BAT:3.713, RSSI:-49
[2025-11-07T04:22:04.761447] LAT:12.972123, LON:79.151598, ALT:309.0, SPD:1.26, SAT:5, BAT:3.711, RSSI:-53
[2025-11-07T04:22:03.268378] LAT:12.969076, LON:79.15646, ALT:314.5, SPD:1.16, SAT:9, BAT:3.713, RSSI:-50
[2025-11-07T04:22:02.752651] LAT:12.972131, LON:79.151593, ALT:313.6, SPD:1.37, SAT:6, BAT:3.711, RSSI:-55
[2025-11-07T04:22:01.251991] LAT:12.969077, LON:79.15647, ALT:307.9, SPD:0.91, SAT:9, BAT:3.713, RSSI:-62
[2025-11-07T04:22:00.737683] LAT:12.97214, LON:79.151589, ALT:312.4, SPD:1.22, SAT:6, BAT:3.711, RSSI:-64
[2025-11-07T04:21:59.242228] LAT:12.96908, LON:79.15648, ALT:306.9, SPD:1.17, SAT:7, BAT:3.713, RSSI:-59
[2025-11-07T04:21:58.729461] LAT:12.972149, LON:79.151584, ALT:305.3, SPD:2.26, SAT:6, BAT:3.711, RSSI:-62
[2025-11-07T04:21:57.229616] LAT:12.969083, LON:79.156489, ALT:310.9, SPD:0.54, SAT:9, BAT:3.714, RSSI:-64
[2025-11-07T04:21:56.716431] LAT:12.972157, LON:79.151577, ALT:308.1, SPD:0.69, SAT:9, BAT:3.712, RSSI:-72
[2025-11-07T04:21:55.197922] LAT:12.969086, LON:79.156499, ALT:313.0, SPD:1.92, SAT:7, BAT:3.714, RSSI:-61
[2025-11-07T04:21:54.703896] LAT:12.972164, LON:79.151571, ALT:309.7, SPD:2.15, SAT:7, BAT:3.712, RSSI:-66
[2025-11-07T04:21:53.185671] LAT:12.969084, LON:79.156509, ALT:310.6, SPD:1.65, SAT:9, BAT:3.714, RSSI:-61
[2025-11-07T04:21:52.688782] LAT:12.972171, LON:79.151563, ALT:312.8, SPD:1.53, SAT:5, BAT:3.712, RSSI:-46
[2025-11-07T04:21:51.175738] LAT:12.969078, LON:79.156517, ALT:310.6, SPD:2.28, SAT:9, BAT:3.714, RSSI:-47
[2025-11-07T04:21:50.675954] LAT:12.972176, LON:79.151555, ALT:305.8, SPD:0.98, SAT:5, BAT:3.712, RSSI:-47
[2025-11-07T04:21:49.164104] LAT:12.96907, LON:79.156522, ALT:309.1, SPD:1.15, SAT:7, BAT:3.714, RSSI:-62
[2025-11-07T04:21:48.527704] LAT:12.972179, LON:79.151545, ALT:310.1, SPD:0.85, SAT:6, BAT:3.712, RSSI:-47
[2025-11-07T04:21:47.152464] LAT:12.969062, LON:79.156528, ALT:306.2, SPD:1.27, SAT:6, BAT:3.715, RSSI:-71
[2025-11-07T04:21:46.518193] LAT:12.972182, LON:79.151536, ALT:314.4, SPD:1.8, SAT:6, BAT:3.713, RSSI:-73
[2025-11-07T04:21:45.139712] LAT:12.969054, LON:79.156534, ALT:313.6, SPD:1.59, SAT:5, BAT:3.715, RSSI:-47
[2025-11-07T04:21:44.506025] LAT:12.97218, LON:79.151526, ALT:311.3, SPD:2.38, SAT:6, BAT:3.713, RSSI:-48
[2025-11-07T04:21:43.128015] LAT:12.969047, LON:79.156541, ALT:307.5, SPD:1.54, SAT:8, BAT:3.715, RSSI:-75
[2025-11-07T04:21:42.494716] LAT:12.972178, LON:79.151516, ALT:307.7, SPD:1.37, SAT:8, BAT:3.713, RSSI:-75
[2025-11-07T04:21:41.114621] LAT:12.969039, LON:79.156548, ALT:309.2, SPD:1.84, SAT:7, BAT:3.715, RSSI:-75
[2025-11-07T04:21:40.483989] LAT:12.972182, LON:79.151507, ALT:312.0, SPD:1.61, SAT:5, BAT:3.713, RSSI:-55
[2025-11-07T04:21:39.106180] LAT:12.969029, LON:79.15655, ALT:307.5, SPD:0.86, SAT:6, BAT:3.715, RSSI:-74
[2025-11-07T04:21:38.477158] LAT:12.972189, LON:79.151499, ALT:313.8, SPD:2.18, SAT:7, BAT:3.713, RSSI:-63
[2025-11-07T04:21:37.093964] LAT:12.969022, LON:79.156556, ALT:314.1, SPD:2.18, SAT:6, BAT:3.716, RSSI:-69
[2025-11-07T04:21:36.465215] LAT:12.972197, LON:79.151494, ALT:310.2, SPD:2.12, SAT:5, BAT:3.714, RSSI:-74
[2025-11-07T04:21:35.082051] LAT:12.969017, LON:79.156565, ALT:306.0, SPD:2.4, SAT:8, BAT:3.716, RSSI:-59
[2025-11-07T04:21:34.453252] LAT:12.972206, LON:79.15149, ALT:306.2, SPD:1.81, SAT:5, BAT:3.714, RSSI:-49
[2025-11-07T04:21:33.044044] LAT:12.969008, LON:79.15657, ALT:311.0, SPD:2.31, SAT:5, BAT:3.716, RSSI:-75
[2025-11-07T04:21:32.435575] LAT:12.972216, LON:79.15149, ALT:309.9, SPD:1.19, SAT:5, BAT:3.714, RSSI:-66
[2025-11-07T04:21:31.034931] LAT:12.968998, LON:79.156572, ALT:313.2, SPD:2.29, SAT:8, BAT:3.716, RSSI:-66
[2025-11-07T04:21:30.392719] LAT:12.972225, LON:79.151493, ALT:314.5, SPD:0.88, SAT:8, BAT:3.714, RSSI:-74
[2025-11-07T04:21:29.022578] LAT:12.968988, LON:79.156571, ALT:307.4, SPD:2.36, SAT:8, BAT:3.717, RSSI:-69
[2025-11-07T04:21:28.382250] LAT:12.972235, LON:79.151492, ALT:312.9, SPD:1.67, SAT:6, BAT:3.715, RSSI:-63
[2025-11-07T04:21:27.005690] LAT:12.968979, LON:79.156573, ALT:306.9, SPD:2.42, SAT:6, BAT:3.717, RSSI:-49
[2025-11-07T04:21:26.362911] LAT:12.972245, LON:79.151494, ALT:309.2, SPD:2.21, SAT:6, BAT:3.715, RSSI:-66
[2025-11-07T04:21:24.996444] LAT:12.96897, LON:79.156579, ALT:313.1, SPD:1.94, SAT:7, BAT:3.717, RSSI:-53
[2025-11-07T04:21:24.333407] LAT:12.972255, LON:79.151492, ALT:308.1, SPD:1.85, SAT:7, BAT:3.715, RSSI:-63
[2025-11-07T04:21:22.984884] LAT:12.968965, LON:79.156588, ALT:312.3, SPD:1.24, SAT:5, BAT:3.717, RSSI:-67
[2025-11-07T04:21:22.319188] LAT:12.972264, LON:79.151488, ALT:307.4, SPD:2.23, SAT:6, BAT:3.715, RSSI:-74
[2025-11-07T04:21:20.973062] LAT:12.968965, LON:79.156598, ALT:313.7, SPD:2.42, SAT:9, BAT:3.717, RSSI:-51
[2025-11-07T04:21:20.308278] LAT:12.972272, LON:79.151482, ALT:307.1, SPD:1.89, SAT:9, BAT:3.715, RSSI:-52
[2025-11-07T04:21:18.955839] LAT:12.968968, LON:79.156607, ALT:314.9, SPD:0.56, SAT:5, BAT:3.718, RSSI:-72
[2025-11-07T04:21:18.292651] LAT:12.972282, LON:79.151478, ALT:314.8, SPD:2.47, SAT:6, BAT:3.716, RSSI:-70
[2025-11-07T04:21:16.945616] LAT:12.96897, LON:79.156617, ALT:306.6, SPD:0.61, SAT:5, BAT:3.718, RSSI:-54
[2025-11-07T04:21:16.282754] LAT:12.972292, LON:79.151478, ALT:307.0, SPD:1.36, SAT:8, BAT:3.716, RSSI:-51
[2025-11-07T04:21:14.935229] LAT:12.968974, LON:79.156626, ALT:310.5, SPD:2.27, SAT:9, BAT:3.718, RSSI:-49
[2025-11-07T04:21:14.273098] LAT:12.972301, LON:79.15148, ALT:312.7, SPD:0.68, SAT:6, BAT:3.716, RSSI:-60
[2025-11-07T04:21:12.922647] LAT:12.968979, LON:79.156635, ALT:313.9, SPD:1.41, SAT:8, BAT:3.718, RSSI:-72
[2025-11-07T04:21:12.261008] LAT:12.97231, LON:79.151485, ALT:310.6, SPD:2.03, SAT:8, BAT:3.716, RSSI:-58
[2025-11-07T04:21:10.910157] LAT:12.968986, LON:79.156642, ALT:305.3, SPD:2.23, SAT:5, BAT:3.718, RSSI:-57
[2025-11-07T04:21:10.249878] LAT:12.972318, LON:79.151491, ALT:312.8, SPD:0.85, SAT:7, BAT:3.716, RSSI:-48
[2025-11-07T04:21:08.899464] LAT:12.968993, LON:79.156649, ALT:310.8, SPD:1.39, SAT:8, BAT:3.718, RSSI:-63
[2025-11-07T04:21:08.239538] LAT:12.972328, LON:79.151494, ALT:309.6, SPD:2.05, SAT:6, BAT:3.717, RSSI:-49
[2025-11-07T04:21:06.890169] LAT:12.969001, LON:79.156655, ALT:314.8, SPD:0.71, SAT:9, BAT:3.719, RSSI:-47
[2025-11-07T04:21:06.227492] LAT:12.972335, LON:79.151502, ALT:310.9, SPD:2.27, SAT:5, BAT:3.717, RSSI:-73
[2025-11-07T04:21:04.878209] LAT:12.969011, LON:79.156657, ALT:309.8, SPD:0.58, SAT:8, BAT:3.719, RSSI:-45
[2025-11-07T04:21:04.214783] LAT:12.97234, LON:79.15151, ALT:309.0, SPD:1.61, SAT:9, BAT:3.717, RSSI:-65
[2025-11-07T04:21:02.866218] LAT:12.969021, LON:79.156658, ALT:313.6, SPD:1.38, SAT:5, BAT:3.719, RSSI:-60
[2025-11-07T04:21:02.203443] LAT:12.972349, LON:79.151515, ALT:314.0, SPD:1.37, SAT:7, BAT:3.717, RSSI:-73
[2025-11-07T04:21:00.849733] LAT:12.96903, LON:79.156662, ALT:312.1, SPD:0.93, SAT:7, BAT:3.719, RSSI:-72
[2025-11-07T04:21:00.193403] LAT:12.972356, LON:79.151522, ALT:314.3, SPD:2.31, SAT:9, BAT:3.717, RSSI:-59
[2025-11-07T04:20:58.836433] LAT:12.969039, LON:79.156666, ALT:311.9, SPD:1.06, SAT:9, BAT:3.72, RSSI:-50
[2025-11-07T04:20:58.182621] LAT:12.972364, LON:79.151528, ALT:314.7, SPD:1.97, SAT:8, BAT:3.718, RSSI:-67
[2025-11-07T04:20:56.825267] LAT:12.969049, LON:79.156667, ALT:312.0, SPD:2.17, SAT:5, BAT:3.72, RSSI:-75
[2025-11-07T04:20:56.168250] LAT:12.972374, LON:79.15153, ALT:314.6, SPD:0.85, SAT:9, BAT:3.718, RSSI:-52
[2025-11-07T04:20:54.811089] LAT:12.969059, LON:79.156664, ALT:313.4, SPD:1.52, SAT:9, BAT:3.72, RSSI:-69
[2025-11-07T04:20:54.156183] LAT:12.972381, LON:79.151537, ALT:309.9, SPD:1.31, SAT:6, BAT:3.718, RSSI:-63
[2025-11-07T04:20:52.797256] LAT:12.969069, LON:79.156663, ALT:310.6, SPD:2.11, SAT:5, BAT:3.72, RSSI:-62
[2025-11-07T04:20:52.143697] LAT:12.972387, LON:79.151545, ALT:313.6, SPD:2.12, SAT:6, BAT:3.718, RSSI:-53
[2025-11-07T04:20:50.785655] LAT:12.969078, LON:79.156662, ALT:314.9, SPD:1.43, SAT:5, BAT:3.72, RSSI:-55
[2025-11-07T04:20:50.132529] LAT:12.972388, LON:79.151555, ALT:314.3, SPD:2.43, SAT:5, BAT:3.718, RSSI:-73
[2025-11-07T04:20:48.773125] LAT:12.969088, LON:79.156662, ALT:314.0, SPD:1.83, SAT:7, BAT:3.721, RSSI:-64
[2025-11-07T04:20:48.121219] LAT:12.972388, LON:79.151565, ALT:314.6, SPD:0.77, SAT:5, BAT:3.719, RSSI:-57
[2025-11-07T04:20:46.759010] LAT:12.969098, LON:79.156662, ALT:313.3, SPD:2.47, SAT:7, BAT:3.721, RSSI:-62
[2025-11-07T04:20:46.108627] LAT:12.972385, LON:79.151575, ALT:308.7, SPD:1.54, SAT:5, BAT:3.719, RSSI:-57
[2025-11-07T04:20:44.746618] LAT:12.969108, LON:79.15666, ALT:312.6, SPD:2.13, SAT:6, BAT:3.721, RSSI:-60
[2025-11-07T04:20:44.095905] LAT:12.972387, LON:79.151584, ALT:314.5, SPD:0.88, SAT:5, BAT:3.719, RSSI:-53
[2025-11-07T04:20:42.733545] LAT:12.969118, LON:79.15666, ALT:312.0, SPD:0.5, SAT:6, BAT:3.721, RSSI:-72
[2025-11-07T04:20:42.082924] LAT:12.972392, LON:79.151593, ALT:311.0, SPD:1.88, SAT:9, BAT:3.719, RSSI:-53
[2025-11-07T04:20:40.722575] LAT:12.969128, LON:79.15666, ALT:310.1, SPD:1.5, SAT:7, BAT:3.721, RSSI:-53
[2025-11-07T04:20:40.069260] LAT:12.972393, LON:79.151603, ALT:305.3, SPD:1.73, SAT:7, BAT:3.719, RSSI:-58
[2025-11-07T04:20:38.701865] LAT:12.969138, LON:79.156662, ALT:309.6, SPD:1.69, SAT:7, BAT:3.722, RSSI:-45
[2025-11-07T04:20:38.055806] LAT:12.972392, LON:79.151613, ALT:310.4, SPD:1.62, SAT:6, BAT:3.72, RSSI:-62
[2025-11-07T04:20:36.685696] LAT:12.969148, LON:79.156664, ALT:313.0, SPD:0.72, SAT:8, BAT:3.722, RSSI:-46
[2025-11-07T04:20:36.044482] LAT:12.972389, LON:79.151623, ALT:308.8, SPD:1.08, SAT:8, BAT:3.72, RSSI:-72
[2025-11-07T04:20:34.673854] LAT:12.969155, LON:79.156671, ALT:310.3, SPD:2.2, SAT:9, BAT:3.722, RSSI:-57
[2025-11-07T04:20:34.031032] LAT:12.972385, LON:79.151632, ALT:308.2, SPD:2.36, SAT:9, BAT:3.72, RSSI:-64
[2025-11-07T04:20:32.660576] LAT:12.969163, LON:79.156677, ALT:307.0, SPD:1.56, SAT:9, BAT:3.722, RSSI:-68
[2025-11-07T04:20:32.021497] LAT:12.972383, LON:79.151642, ALT:308.4, SPD:1.6, SAT:6, BAT:3.72, RSSI:-48
[2025-11-07T04:20:30.649595] LAT:12.969172, LON:79.156682, ALT:308.7, SPD:0.55, SAT:6, BAT:3.723, RSSI:-69
[2025-11-07T04:20:30.007606] LAT:12.972385, LON:79.151651, ALT:309.5, SPD:0.52, SAT:7, BAT:3.72, RSSI:-48
[2025-11-07T04:20:28.637159] LAT:12.969179, LON:79.156689, ALT:312.9, SPD:0.61, SAT:5, BAT:3.723, RSSI:-63
[2025-11-07T04:20:27.994219] LAT:12.972384, LON:79.151661, ALT:305.6, SPD:2.45, SAT:8, BAT:3.72, RSSI:-45
[2025-11-07T04:20:26.626983] LAT:12.969186, LON:79.156696, ALT:305.9, SPD:1.04, SAT:6, BAT:3.723, RSSI:-45
[2025-11-07T04:20:25.978807] LAT:12.972385, LON:79.151671, ALT:308.6, SPD:0.54, SAT:9, BAT:3.721, RSSI:-59
[2025-11-07T04:20:24.612990] LAT:12.969191, LON:79.156705, ALT:314.2, SPD:0.53, SAT:5, BAT:3.723, RSSI:-54
[2025-11-07T04:20:23.966555] LAT:12.972389, LON:79.15168, ALT:306.9, SPD:2.2, SAT:8, BAT:3.721, RSSI:-70
[2025-11-07T04:20:22.600731] LAT:12.969194, LON:79.156714, ALT:309.0, SPD:0.55, SAT:7, BAT:3.723, RSSI:-73
[2025-11-07T04:20:21.953277] LAT:12.972396, LON:79.151688, ALT:307.1, SPD:0.64, SAT:8, BAT:3.721, RSSI:-63
[2025-11-07T04:20:20.588011] LAT:12.9692, LON:79.156722, ALT:305.1, SPD:0.86, SAT:6, BAT:3.724, RSSI:-54
[2025-11-07T04:20:19.940212] LAT:12.972399, LON:79.151698, ALT:313.8, SPD:1.13, SAT:6, BAT:3.721, RSSI:-52
[2025-11-07T04:20:18.578069] LAT:12.969206, LON:79.15673, ALT:308.7, SPD:2.11, SAT:9, BAT:3.724, RSSI:-50
[2025-11-07T04:20:17.927479] LAT:12.972403, LON:79.151707, ALT:308.7, SPD:2.36, SAT:7, BAT:3.721, RSSI:-65
[2025-11-07T04:20:16.566220] LAT:12.969214, LON:79.156736, ALT:307.4, SPD:2.17, SAT:8, BAT:3.724, RSSI:-54
[2025-11-07T04:20:15.915653] LAT:12.972408, LON:79.151715, ALT:309.0, SPD:2.34, SAT:8, BAT:3.722, RSSI:-47
[2025-11-07T04:20:14.553860] LAT:12.969223, LON:79.15674, ALT:310.5, SPD:1.3, SAT:6, BAT:3.724, RSSI:-73
[2025-11-07T04:20:13.902416] LAT:12.97241, LON:79.151725, ALT:312.7, SPD:0.78, SAT:5, BAT:3.722, RSSI:-55
[2025-11-07T04:20:12.542416] LAT:12.969233, LON:79.156741, ALT:305.1, SPD:2.04, SAT:9, BAT:3.724, RSSI:-65
[2025-11-07T04:20:11.888901] LAT:12.972414, LON:79.151734, ALT:308.6, SPD:1.21, SAT:8, BAT:3.722, RSSI:-63
[2025-11-07T04:20:10.528953] LAT:12.969243, LON:79.156737, ALT:308.0, SPD:0.98, SAT:6, BAT:3.724, RSSI:-56
[2025-11-07T04:20:09.873479] LAT:12.972416, LON:79.151744, ALT:310.8, SPD:2.49, SAT:6, BAT:3.722, RSSI:-53
[2025-11-07T04:20:08.517795] LAT:12.96925, LON:79.15673, ALT:306.9, SPD:0.69, SAT:6, BAT:3.725, RSSI:-57
[2025-11-07T04:20:07.859973] LAT:12.972422, LON:79.151752, ALT:308.0, SPD:2.44, SAT:6, BAT:3.722, RSSI:-53
[2025-11-07T04:20:06.502979] LAT:12.969257, LON:79.156724, ALT:306.5, SPD:1.3, SAT:6, BAT:3.725, RSSI:-65
[2025-11-07T04:20:05.847142] LAT:12.972428, LON:79.15176, ALT:309.6, SPD:0.6, SAT:8, BAT:3.723, RSSI:-64
[2025-11-07T04:20:04.490742] LAT:12.969266, LON:79.156719, ALT:314.0, SPD:2.33, SAT:6, BAT:3.725, RSSI:-45
[2025-11-07T04:20:03.834897] LAT:12.972436, LON:79.151765, ALT:311.6, SPD:0.77, SAT:8, BAT:3.723, RSSI:-52
[2025-11-07T04:20:02.478458] LAT:12.969274, LON:79.156712, ALT:305.6, SPD:0.63, SAT:9, BAT:3.725, RSSI:-70
[2025-11-07T04:20:01.816697] LAT:12.972446, LON:79.151768, ALT:305.1, SPD:2.29, SAT:5, BAT:3.723, RSSI:-57
[2025-11-07T04:20:00.465065] LAT:12.969283, LON:79.156709, ALT:310.8, SPD:2.13, SAT:9, BAT:3.726, RSSI:-70
[2025-11-07T04:19:59.799256] LAT:12.972456, LON:79.15177, ALT:310.6, SPD:1.31, SAT:6, BAT:3.723, RSSI:-70
[2025-11-07T04:19:58.453096] LAT:12.969293, LON:79.156711, ALT:307.2, SPD:1.83, SAT:8, BAT:3.726, RSSI:-66
[2025-11-07T04:19:57.786157] LAT:12.972465, LON:79.151768, ALT:308.1, SPD:0.62, SAT:6, BAT:3.724, RSSI:-49
[2025-11-07T04:19:56.438497] LAT:12.969302, LON:79.156715, ALT:310.3, SPD:0.97, SAT:5, BAT:3.726, RSSI:-60
[2025-11-07T04:19:55.771847] LAT:12.972475, LON:79.151767, ALT:307.9, SPD:2.37, SAT:9, BAT:3.724, RSSI:-52
[2025-11-07T04:19:54.426575] LAT:12.969309, LON:79.156722, ALT:311.0, SPD:2.39, SAT:7, BAT:3.726, RSSI:-46
[2025-11-07T04:19:53.759439] LAT:12.972485, LON:79.151764, ALT:310.0, SPD:1.85, SAT:9, BAT:3.724, RSSI:-74
[2025-11-07T04:19:52.414351] LAT:12.969318, LON:79.156726, ALT:314.1, SPD:1.57, SAT:9, BAT:3.726, RSSI:-69
[2025-11-07T04:19:51.748569] LAT:12.972492, LON:79.151758, ALT:310.9, SPD:2.31, SAT:7, BAT:3.724, RSSI:-46
[2025-11-07T04:19:50.402645] LAT:12.969328, LON:79.156729, ALT:313.2, SPD:2.02, SAT:8, BAT:3.727, RSSI:-47
[2025-11-07T04:19:49.734150] LAT:12.972501, LON:79.151753, ALT:314.6, SPD:0.86, SAT:5, BAT:3.724, RSSI:-56
[2025-11-07T04:19:48.389989] LAT:12.969335, LON:79.156736, ALT:305.2, SPD:1.46, SAT:5, BAT:3.727, RSSI:-51
[2025-11-07T04:19:47.720783] LAT:12.972511, LON:79.151751, ALT:312.4, SPD:0.86, SAT:6, BAT:3.725, RSSI:-49
[2025-11-07T04:19:46.375019] LAT:12.969343, LON:79.156741, ALT:306.6, SPD:1.91, SAT:8, BAT:3.727, RSSI:-54
[2025-11-07T04:19:45.706720] LAT:12.97252, LON:79.151746, ALT:307.3, SPD:1.22, SAT:8, BAT:3.725, RSSI:-49
[2025-11-07T04:19:44.361531] LAT:12.969353, LON:79.156742, ALT:307.8, SPD:2.24, SAT:9, BAT:3.727, RSSI:-70
[2025-11-07T04:19:43.694618] LAT:12.972529, LON:79.151743, ALT:308.1, SPD:1.52, SAT:7, BAT:3.725, RSSI:-71
